channel_name,category,Sub-category,Customer Remarks,Issue_reported at,issue_responded,Survey_response_Date,Customer_City,Product_category,Item_price,Tenure Bucket,Agent Shift,CSAT Score
Inbound,Returns,Missing,Customer care very good ??????,2023-08-06 18:49:00,2023-08-06 18:51:00,2023-08-06,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Refund Related,Refund Related Issues,Please refund poco m4 money return in my Shopzilla pay later account ,2023-08-05 13:30:00,2023-08-05 13:39:00,2023-08-05,RUPNAGAR,Mobile,11999.0,31-60,Morning,1
Inbound,Payments related,Wallet related,Good coustomer service ,2023-08-05 15:28:00,2023-08-05 15:29:00,2023-08-05,Unknown,Unknown,979.0,>90,Morning,1
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-06 07:57:00,2023-08-06 08:00:00,2023-08-06,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Returns,Fraudulent User,No Remark,2023-08-05 08:02:00,2023-08-05 08:20:00,2023-08-05,Unknown,Unknown,979.0,0-30,Morning,5
Inbound,Cancellation,Not Needed,when customer executive call they speak with name of customer .If they will use Sir or   in their respose for better respect to their customer .,2023-08-05 10:09:00,2023-08-05 10:16:00,2023-08-05,Unknown,Unknown,979.0,0-30,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-05 10:18:00,2023-08-05 10:18:00,2023-08-05,Unknown,Unknown,979.0,>90,Split,5
Outcall,Payments related,Payment related Queries,No Remark,2023-08-05 15:08:00,2023-08-05 15:10:00,2023-08-05,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Shopzilla Related,General Enquiry,No Remark,2023-08-06 14:26:00,2023-08-06 14:27:00,2023-08-06,Unknown,Unknown,979.0,0-30,Morning,5
Inbound,Order Related,Order status enquiry,No Remark,2023-08-06 15:23:00,2023-08-06 16:59:00,2023-08-06,Unknown,Unknown,979.0,0-30,Evening,5
Inbound,Order Related,Order status enquiry,No Remark,2023-08-06 21:45:00,2023-08-06 21:46:00,2023-08-06,Unknown,Unknown,979.0,0-30,Evening,3
Outcall,Order Related,Order status enquiry,No Remark,2023-08-06 19:01:00,2023-08-06 19:05:00,2023-08-06,ZAMANIA,Home Appliences,36490.0,>90,Evening,5
Inbound,Order Related,General Enquiry,No Remark,2023-08-05 07:40:00,2023-08-05 07:44:00,2023-08-05,Unknown,Unknown,979.0,61-90,Morning,3
Inbound,Returns,Return request,No Remark,2023-08-05 10:49:00,2023-08-05 10:52:00,2023-08-05,Unknown,Unknown,979.0,31-60,Morning,5
Inbound,Order Related,Order status enquiry,Not by Shopzilla Grocery products ,2023-08-05 17:24:00,2023-08-05 17:24:00,2023-08-05,Unknown,Unknown,979.0,>90,Afternoon,1
Inbound,Returns,Fraudulent User,Good,2023-08-05 10:09:00,2023-08-05 10:10:00,2023-08-05,KARBI ANGLONG,Electronics,849.0,On Job Training,Morning,5
Inbound,Order Related,Installation/demo,No Remark,2023-08-06 08:18:00,2023-08-06 08:25:00,2023-08-06,Unknown,Unknown,979.0,31-60,Morning,5
Inbound,Returns,Return request,No Remark,2023-08-05 18:00:00,2023-08-05 18:02:00,2023-08-05,Unknown,Unknown,979.0,>90,Morning,4
Inbound,Returns,Reverse Pickup Enquiry,Nice,2023-08-05 23:55:00,2023-08-06 00:00:00,2023-08-06,Unknown,Unknown,979.0,>90,Split,5
Inbound,Returns,Fraudulent User,No Remark,2023-08-06 19:05:00,2023-08-06 23:19:00,2023-08-06,Unknown,Unknown,979.0,31-60,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-06 21:33:00,2023-08-06 21:35:00,2023-08-06,Unknown,Unknown,979.0,>90,Evening,5
Inbound,Offers & Cashback,Other Cashback,No Remark,2023-08-05 21:57:00,2023-08-05 22:01:00,2023-08-05,Unknown,Unknown,979.0,>90,Split,4
Inbound,Shopzilla Related,General Enquiry,No Remark,2023-08-06 10:16:00,2023-08-06 10:17:00,2023-08-06,Unknown,Unknown,979.0,31-60,Morning,5
Inbound,Product Queries,Product Specific Information,Very very bed Shopzilla product ,2023-08-06 22:03:00,2023-08-06 22:05:00,2023-08-06,Unknown,Unknown,979.0,On Job Training,Evening,1
Outcall,Returns,Return request,No Remark,2023-08-06 12:57:00,2023-08-06 13:16:00,2023-08-06,Unknown,Unknown,979.0,>90,Afternoon,5
Outcall,Returns,Reverse Pickup Enquiry,No Remark,2023-08-06 15:27:00,2023-08-06 15:43:00,2023-08-06,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Order Related,Order status enquiry,No Remark,2023-08-06 18:20:00,2023-08-06 18:21:00,2023-08-06,ANANTNAG,LifeStyle,387.0,31-60,Evening,5
Email,Order Related,Delayed,No Remark,2023-08-05 07:30:00,2023-08-05 07:36:00,2023-08-05,JAIPUR,Books & General merchandise,109.0,31-60,Evening,4
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-05 21:27:00,2023-08-05 21:33:00,2023-08-05,Unknown,Unknown,979.0,>90,Split,4
Inbound,Feedback,UnProfessional Behaviour,Like ,2023-08-05 22:09:00,2023-08-05 22:14:00,2023-08-05,Unknown,Unknown,979.0,31-60,Morning,5
Inbound,Product Queries,Product Specific Information,No Remark,2023-08-06 08:11:00,2023-08-06 18:10:00,2023-08-06,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Payments related,Billing Related,No Remark,2023-08-06 07:30:00,2023-08-06 07:32:00,2023-08-06,Unknown,Unknown,979.0,31-60,Morning,5
Inbound,Payments related,e-Gift Voucher,Issue not resolved ,2023-08-06 19:34:00,2023-08-06 19:49:00,2023-08-06,Unknown,Unknown,979.0,31-60,Evening,1
Inbound,Order Related,Order status enquiry,He's so cool and behaviour is also good.i like it.??,2023-08-05 21:14:00,2023-08-05 21:15:00,2023-08-05,BOKARO,Electronics,854.0,On Job Training,Evening,5
Inbound,Order Related,Invoice request,No Remark,2023-08-05 11:26:00,2023-08-05 14:07:00,2023-08-05,Unknown,Unknown,979.0,0-30,Morning,1
Inbound,Returns,Wrong,No Remark,2023-08-06 19:35:00,2023-08-06 19:43:00,2023-08-06,Unknown,Unknown,979.0,>90,Split,5
Inbound,Order Related,Order status enquiry,No Remark,2023-08-05 17:52:00,2023-08-05 18:01:00,2023-08-05,Unknown,Unknown,979.0,0-30,Evening,5
Inbound,Order Related,Delayed,Very very bad experience,2023-08-06 07:18:00,2023-08-06 10:43:00,2023-08-06,Unknown,Unknown,979.0,>90,Morning,1
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-06 14:39:00,2023-08-06 15:25:00,2023-08-06,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Order Related,Invoice request,"Please resolve issue of downloding invoice, it will comes error after downloding products invoice",2023-08-06 21:27:00,2023-08-06 21:29:00,2023-08-06,Unknown,Unknown,979.0,31-60,Evening,5
Inbound,Order Related,Customer Requested Modifications,No Remark,2023-08-05 20:27:00,2023-08-06 06:01:00,2023-08-06,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Order Related,Order status enquiry,No Remark,2023-08-05 22:32:00,2023-08-06 10:28:00,2023-08-06,Unknown,Unknown,979.0,31-60,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-05 23:53:00,2023-08-06 00:11:00,2023-08-06,Unknown,Unknown,979.0,31-60,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-06 22:41:00,2023-08-06 22:58:00,2023-08-06,Unknown,Unknown,979.0,61-90,Evening,2
Inbound,Order Related,Order status enquiry,No Remark,2023-08-05 20:58:00,2023-08-05 21:09:00,2023-08-05,Unknown,Unknown,979.0,0-30,Evening,5
Outcall,Order Related,Order status enquiry,There should be product replacement or refund for installable goods as we see for electronic goods,2023-08-05 21:32:00,2023-08-05 21:32:00,2023-08-05,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Product Queries,Product Specific Information,Thanks for support sir ,2023-08-05 23:45:00,2023-08-05 23:48:00,2023-08-05,Unknown,Unknown,979.0,>90,Split,5
Inbound,Returns,Return request,No Remark,2023-08-06 00:03:00,2023-08-06 00:05:00,2023-08-06,Unknown,Unknown,979.0,61-90,Evening,5
Inbound,Order Related,Seller Cancelled Order,No Remark,2023-08-06 06:59:00,2023-08-06 07:02:00,2023-08-06,Unknown,Unknown,979.0,>90,Morning,3
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-06 17:29:00,2023-08-06 17:31:00,2023-08-06,Unknown,Unknown,979.0,>90,Split,4
Inbound,Returns,Return request,No Remark,2023-08-06 19:02:00,2023-08-06 19:29:00,2023-08-06,Unknown,Unknown,979.0,0-30,Evening,5
Inbound,Returns,Fraudulent User,No Remark,2023-08-06 21:05:00,2023-08-06 23:03:00,2023-08-06,Unknown,Unknown,979.0,On Job Training,Evening,3
Inbound,Returns,Return request,No Remark,2023-08-05 08:14:00,2023-08-05 08:30:00,2023-08-05,Unknown,Unknown,979.0,31-60,Morning,5
Outcall,Payments related,Payment related Queries,No Remark,2023-08-05 12:32:00,2023-08-05 12:33:00,2023-08-05,Unknown,Unknown,979.0,On Job Training,Morning,4
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-05 14:12:00,2023-08-05 15:24:00,2023-08-05,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-05 20:32:00,2023-08-05 20:34:00,2023-08-05,Unknown,Unknown,979.0,31-60,Evening,5
Inbound,Product Queries,Product Specific Information,No Remark,2023-08-06 13:34:00,2023-08-06 13:39:00,2023-08-06,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Refund Related,Refund Related Issues,No Remark,2023-08-06 09:36:00,2023-08-06 10:04:00,2023-08-06,GORAKHPUR,Mobile,18999.0,>90,Morning,1
Inbound,Returns,Wrong,No Remark,2023-08-05 22:03:00,2023-08-06 10:14:00,2023-08-06,Unknown,Unknown,979.0,>90,Evening,5
Inbound,Offers & Cashback,Other Cashback,No Remark,2023-08-05 19:45:00,2023-08-05 20:40:00,2023-08-05,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Product Queries,Product Specific Information,Vgood,2023-08-06 01:14:00,2023-08-06 01:17:00,2023-08-06,Unknown,Unknown,979.0,61-90,Night,5
Inbound,Returns,Fraudulent User,Thanks ,2023-08-06 21:34:00,2023-08-06 21:38:00,2023-08-06,Unknown,Unknown,979.0,31-60,Evening,5
Inbound,Returns,Fraudulent User,No Remark,2023-08-06 20:37:00,2023-08-06 20:55:00,2023-08-06,Unknown,Unknown,979.0,31-60,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,No,2023-08-06 22:45:00,2023-08-06 22:46:00,2023-08-06,Unknown,Unknown,979.0,31-60,Evening,5
Email,Returns,Reverse Pickup Enquiry,No Remark,2023-08-06 08:43:00,2023-08-06 09:03:00,2023-08-06,GORAKHPUR,LifeStyle,399.0,31-60,Evening,4
Inbound,Returns,Fraudulent User,No Remark,2023-08-05 12:33:00,2023-08-05 12:34:00,2023-08-05,Unknown,Unknown,979.0,>90,Morning,4
Outcall,Returns,Return request,No Remark,2023-08-06 12:26:00,2023-08-06 12:29:00,2023-08-06,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Order Related,Order status enquiry,No Remark,2023-08-06 12:13:00,2023-08-06 12:30:00,2023-08-06,Unknown,Unknown,979.0,0-30,Morning,5
Inbound,Returns,Fraudulent User,No Remark,2023-08-06 17:39:00,2023-08-06 17:59:00,2023-08-06,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Returns,Return request,No Remark,2023-08-05 16:10:00,2023-08-05 16:11:00,2023-08-05,Unknown,Unknown,979.0,>90,Split,5
Inbound,Product Queries,Product Specific Information,No Remark,2023-08-05 16:56:00,2023-08-05 17:06:00,2023-08-05,Unknown,Unknown,979.0,On Job Training,Evening,1
Outcall,Returns,Wrong,No Remark,2023-08-05 20:29:00,2023-08-05 20:29:00,2023-08-05,Unknown,Unknown,979.0,>90,Afternoon,5
Inbound,Order Related,Installation/demo,Good,2023-08-06 10:21:00,2023-08-06 10:25:00,2023-08-06,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Payments related,Wallet related,No Remark,2023-08-06 11:28:00,2023-08-06 11:49:00,2023-08-06,Unknown,Unknown,979.0,0-30,Morning,1
Inbound,Order Related,Installation/demo,No Remark,2023-08-06 11:44:00,2023-08-06 11:47:00,2023-08-06,Unknown,Unknown,979.0,0-30,Morning,5
Outcall,Payments related,Payment related Queries,No Remark,2023-08-06 13:45:00,2023-08-06 13:48:00,2023-08-06,Unknown,Unknown,979.0,0-30,Morning,5
Inbound,Order Related,Installation/demo,No Remark,2023-08-06 19:24:00,2023-08-06 19:26:00,2023-08-06,Unknown,Unknown,979.0,0-30,Evening,5
Inbound,Refund Related,Refund Related Issues,No Remark,2023-08-05 09:32:00,2023-08-05 09:35:00,2023-08-05,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,Nice,2023-08-05 12:49:00,2023-08-05 13:28:00,2023-08-05,Unknown,Unknown,979.0,>90,Afternoon,5
Inbound,Order Related,Seller Cancelled Order,No Remark,2023-08-06 08:04:00,2023-08-06 08:17:00,2023-08-06,Unknown,Unknown,979.0,0-30,Morning,1
Inbound,Returns,Reverse Pickup Enquiry,Product   kar raha hai,2023-08-05 11:16:00,2023-08-05 11:20:00,2023-08-05,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-05 17:15:00,2023-08-06 19:39:00,2023-08-06,Unknown,Unknown,979.0,>90,Morning,5
Outcall,Returns,Reverse Pickup Enquiry,Good,2023-08-06 19:04:00,2023-08-06 19:08:00,2023-08-06,Unknown,Unknown,979.0,>90,Afternoon,5
Inbound,Returns,Fraudulent User,No Remark,2023-08-06 19:53:00,2023-08-06 19:58:00,2023-08-06,Unknown,Unknown,979.0,On Job Training,Evening,4
Inbound,Order Related,Delayed,No Remark,2023-08-06 18:30:00,2023-08-06 20:21:00,2023-08-06,SEHORE,LifeStyle,398.0,>90,Split,4
Inbound,Returns,Return request,Excellent service ,2023-08-05 14:07:00,2023-08-05 15:58:00,2023-08-05,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Product Queries,Product Specific Information,No Remark,2023-08-05 17:07:00,2023-08-05 17:22:00,2023-08-05,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Refund Related,Refund Related Issues,No Remark,2023-08-05 20:09:00,2023-08-05 20:20:00,2023-08-05,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Order Related,Customer Requested Modifications,No Remark,2023-08-06 22:47:00,2023-08-06 22:55:00,2023-08-06,Unknown,Unknown,979.0,31-60,Afternoon,5
Outcall,Shopzilla Related,Shopzila Premium Related,No Remark,2023-08-06 16:23:00,2023-08-06 16:26:00,2023-08-06,Unknown,Unknown,979.0,31-60,Evening,5
Inbound,Returns,Return request,No Remark,2023-08-06 13:48:00,2023-08-06 14:01:00,2023-08-06,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-05 12:25:00,2023-08-05 12:51:00,2023-08-05,Unknown,Unknown,979.0,0-30,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-05 19:27:00,2023-08-05 19:32:00,2023-08-05,Unknown,Unknown,979.0,31-60,Afternoon,3
Inbound,Order Related,Delayed,No Remark,2023-08-05 19:54:00,2023-08-05 20:13:00,2023-08-05,Unknown,Unknown,979.0,0-30,Evening,5
Inbound,Order Related,Delayed,Sir   bhat ky ha,2023-08-06 19:15:00,2023-08-06 19:17:00,2023-08-06,SULLIA,LifeStyle,499.0,61-90,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-06 21:00:00,2023-08-06 21:13:00,2023-08-06,AMRITSAR,LifeStyle,532.0,0-30,Evening,4
Outcall,Returns,Reverse Pickup Enquiry,No Remark,2023-08-04 20:18:00,2023-08-05 14:50:00,2023-08-05,SUNDARGARH,Electronics,799.0,>90,Night,5
Inbound,Payments related,e-Gift Voucher,No Remark,2023-08-05 12:21:00,2023-08-05 12:21:00,2023-08-05,Unknown,Unknown,979.0,31-60,Morning,3
Inbound,Order Related,Seller Cancelled Order,My order cancelled without any information. ,2023-08-06 06:36:00,2023-08-06 11:38:00,2023-08-06,Unknown,Unknown,979.0,0-30,Morning,1
Inbound,Returns,Return request,No Remark,2023-08-05 09:21:00,2023-08-05 09:24:00,2023-08-05,Unknown,Unknown,979.0,0-30,Morning,5
Inbound,Product Queries,Product Specific Information,No Remark,2023-08-05 19:18:00,2023-08-05 19:20:00,2023-08-05,Unknown,Unknown,979.0,>90,Morning,4
Inbound,Order Related,Installation/demo,Good helpful information ??,2023-08-06 08:40:00,2023-08-06 08:43:00,2023-08-06,Unknown,Unknown,979.0,0-30,Morning,5
Inbound,Feedback,UnProfessional Behaviour,No Remark,2023-08-06 13:50:00,2023-08-06 13:54:00,2023-08-06,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Feedback,UnProfessional Behaviour,No Remark,2023-08-05 23:59:00,2023-08-06 00:14:00,2023-08-06,Unknown,Unknown,979.0,61-90,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-06 17:33:00,2023-08-06 17:33:00,2023-08-06,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Returns,Missing,No Remark,2023-08-06 14:35:00,2023-08-06 14:40:00,2023-08-06,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,Very good,2023-08-06 19:54:00,2023-08-06 19:58:00,2023-08-06,Unknown,Unknown,979.0,0-30,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-05 13:11:00,2023-08-05 14:48:00,2023-08-05,Unknown,Unknown,979.0,61-90,Morning,3
Inbound,Returns,Fraudulent User,No Remark,2023-08-05 16:35:00,2023-08-06 08:53:00,2023-08-06,Unknown,Unknown,979.0,61-90,Evening,1
Inbound,Returns,Missing,Na,2023-08-05 22:18:00,2023-08-05 22:37:00,2023-08-05,Unknown,Unknown,979.0,>90,Afternoon,5
Inbound,Shopzilla Related,General Enquiry,No Remark,2023-08-06 05:39:00,2023-08-06 05:39:00,2023-08-06,Unknown,Unknown,979.0,31-60,Night,5
Email,Refund Related,Refund Enquiry,No Remark,2023-08-06 09:55:00,2023-08-06 10:36:00,2023-08-06,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Refund Related,Refund Related Issues,No Remark,2023-08-06 20:03:00,2023-08-06 20:06:00,2023-08-06,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,Though Material is not available with seller then why  show for sold.Look into it for proper seller update to delivery actual product which is showing in app.,2023-08-06 10:36:00,2023-08-06 14:02:00,2023-08-06,Unknown,Unknown,979.0,On Job Training,Morning,4
Outcall,Order Related,General Enquiry,Pre reserve pass for Samsung crystal tv is not working. Very disappointing ,2023-08-04 13:40:00,2023-08-05 20:34:00,2023-08-05,HYDERABAD,Electronics,500.0,On Job Training,Morning,1
Inbound,Order Related,Installation/demo,No Remark,2023-08-05 10:51:00,2023-08-05 10:52:00,2023-08-05,Unknown,Unknown,979.0,>90,Morning,5
Email,Returns,Reverse Pickup Enquiry,No Remark,2023-08-05 15:49:00,2023-08-05 15:56:00,2023-08-05,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Returns,Service Centres Related,No Remark,2023-08-06 09:12:00,2023-08-06 09:22:00,2023-08-06,Unknown,Unknown,979.0,0-30,Morning,1
Inbound,Returns,Fraudulent User,No Remark,2023-08-06 10:08:00,2023-08-06 10:41:00,2023-08-06,Unknown,Unknown,979.0,>90,Split,5
Outcall,Returns,Return request,No Remark,2023-08-05 12:14:00,2023-08-05 13:12:00,2023-08-05,Unknown,Unknown,979.0,>90,Morning,5
Outcall,Returns,Return request,Thnxxx so much ,2023-08-05 13:20:00,2023-08-05 13:23:00,2023-08-05,Unknown,Unknown,979.0,On Job Training,Evening,5
Outcall,Cancellation,Not Needed,No Remark,2023-08-05 17:10:00,2023-08-05 17:14:00,2023-08-05,Unknown,Unknown,979.0,>90,Morning,2
Outcall,Order Related,Order status enquiry,No Remark,2023-08-06 12:44:00,2023-08-06 12:56:00,2023-08-06,Unknown,Unknown,979.0,31-60,Morning,4
Inbound,Returns,Return request,Bahut acchi tarike se samasya ka sawal,2023-08-06 12:05:00,2023-08-06 12:08:00,2023-08-06,Unknown,Unknown,979.0,On Job Training,Morning,5
Outcall,Returns,Reverse Pickup Enquiry,No Remark,2023-08-03 22:12:00,2023-08-05 15:20:00,2023-08-05,MADANPUR,Home,599.0,31-60,Evening,5
Inbound,Returns,Fraudulent User,No Remark,2023-08-05 10:01:00,2023-08-05 10:02:00,2023-08-05,Unknown,Unknown,979.0,31-60,Morning,5
Inbound,Refund Related,Refund Enquiry,No Remark,2023-08-05 13:25:00,2023-08-05 13:27:00,2023-08-05,Unknown,Unknown,979.0,61-90,Morning,5
Inbound,Returns,Wrong,No Remark,2023-08-06 12:11:00,2023-08-06 12:31:00,2023-08-06,Unknown,Unknown,979.0,>90,Morning,5
Inbound,Feedback,UnProfessional Behaviour,No Remark,2023-08-06 14:23:00,2023-08-06 14:29:00,2023-08-06,Unknown,Unknown,979.0,On Job Training,Morning,5
Inbound,Returns,Fraudulent User,No Remark,2023-08-05 16:46:00,2023-08-05 16:51:00,2023-08-05,NARNAUL,Books & General merchandise,10551.0,On Job Training,Evening,5
Inbound,Refund Related,Refund Enquiry,No Remark,2023-08-05 14:17:00,2023-08-05 14:19:00,2023-08-05,Unknown,Unknown,979.0,61-90,Morning,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-05 14:48:00,2023-08-05 15:50:00,2023-08-05,Unknown,Unknown,979.0,31-60,Morning,4
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-06 18:44:00,2023-08-06 18:45:00,2023-08-06,Unknown,Unknown,979.0,>90,Split,5
Inbound,Returns,Wrong,Customer care executive resolved my problem\u2026thank u,2023-08-06 14:42:00,2023-08-06 14:49:00,2023-08-06,Unknown,Unknown,979.0,31-60,Morning,5
Outcall,Order Related,Order status enquiry,It was good experience,2023-08-05 19:53:00,2023-08-05 19:58:00,2023-08-05,Unknown,Unknown,979.0,>90,Evening,5
Inbound,Product Queries,Product Specific Information,Tqs,2023-08-05 23:22:00,2023-08-05 23:32:00,2023-08-05,Unknown,Unknown,979.0,>90,Evening,5
Inbound,Order Related,Order status enquiry,No Remark,2023-08-06 16:45:00,2023-08-06 16:48:00,2023-08-06,Unknown,Unknown,979.0,On Job Training,Evening,5
Inbound,Payments related,Billing Related,Baat ????-???? phone cut     care ka,2023-08-06 16:55:00,2023-08-06 16:56:00,2023-08-06,Unknown,Unknown,979.0,0-30,Evening,5
Inbound,Returns,Reverse Pickup Enquiry,No Remark,2023-08-06 20:39:00,2023-08-06 20:40:00,2023-08-06,Unknown,Unknown,979.0,>90,Morning,5
